source_year,source_file,source_sheet,case_number,education_name,education_area,decision,municipality,county,education_credits,study_mode,study_pace_percentage,education_provider,principal_type,sun5_code,sun5_name,seqf_level,narrow_occupational_area,total_sought_places,total_granted_places,is_approved,is_distance,program_length_years,municipality_code,county_code
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4043,Betongingenjör,Samhällsbyggnad Och Byggteknik,Beviljad,Göteborg,Västra Götaland,400,Distans,100,Yrkesakademin Yh Ab,Privat,,,,,90,90,True,True,2.0,1480,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3314,BIM-projektering - järnväg,Samhällsbyggnad Och Byggteknik,Avslag,Västerås,Västmanland,410,Distans,100,Plushögskolan Ab - Teknikhögskolan,Privat,,,,,150,0,False,True,2.0,1980,19
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3450,BIM-samordnare,Samhällsbyggnad Och Byggteknik,Beviljad,Nässjö,Jönköping,400,Distans,100,Yrkesakademin Yh Ab,Privat,,,,,45,45,True,True,2.0,0682,06
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3450,BIM-samordnare,Samhällsbyggnad Och Byggteknik,Beviljad,Växjö,Kronoberg,400,Distans,100,Yrkesakademin Yh Ab,Privat,,,,,45,45,True,True,2.0,0780,07
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4327,"Bygg- och infrastrukturingenjör, produktion",Samhällsbyggnad Och Byggteknik,Avslag,Göteborg,Västra Götaland,415,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,,,,,150,0,False,False,2.1,1480,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4051,Bygglovshandläggare ,Samhällsbyggnad Och Byggteknik,Beviljad,Borlänge,Dalarna,400,Distans,100,Yrkesakademin Yh Ab,Privat,,,,,30,30,True,True,2.0,2081,20
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4051,Bygglovshandläggare ,Samhällsbyggnad Och Byggteknik,Beviljad,Stockholm,Stockholm,400,Distans,100,Yrkesakademin Yh Ab,Privat,,,,,30,30,True,True,2.0,0180,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4359,Bygglovshandläggare - byggnadsinspektör,Samhällsbyggnad Och Byggteknik,Avslag,Tranås,Jönköping,325,Distans,100,Tuc Sweden Ab - Yrkeshögskola,Privat,,,,,6,0,False,True,1.6,0687,06
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4359,Bygglovshandläggare - byggnadsinspektör,Samhällsbyggnad Och Byggteknik,Avslag,Ljungby,Kronoberg,325,Distans,100,Tuc Sweden Ab - Yrkeshögskola,Privat,,,,,9,0,False,True,1.6,0781,07
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4359,Bygglovshandläggare - byggnadsinspektör,Samhällsbyggnad Och Byggteknik,Avslag,Simrishamn,Skåne,325,Distans,100,Tuc Sweden Ab - Yrkeshögskola,Privat,,,,,15,0,False,True,1.6,1291,12
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4359,Bygglovshandläggare - byggnadsinspektör,Samhällsbyggnad Och Byggteknik,Avslag,Linköping,Östergötland,325,Distans,100,Tuc Sweden Ab - Yrkeshögskola,Privat,,,,,60,0,False,True,1.6,0580,05
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4379,Bygglovshandläggare / Byggnadsinspektör,Samhällsbyggnad Och Byggteknik,Avslag,Stockholm,Stockholm,320,Distans,100,John Ericsson Institutet,Privat,,,,,105,0,False,True,1.6,0180,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3489,Bygglovshandläggare/Byggnadsinspektör,Samhällsbyggnad Och Byggteknik,Beviljad,Varberg,Halland,400,Bunden,100,Lidköpings Kommun Campus Lidköping,Kommun,,,,,12,12,True,False,2.0,1383,13
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3489,Bygglovshandläggare/Byggnadsinspektör,Samhällsbyggnad Och Byggteknik,Beviljad,Västervik,Kalmar,400,Bunden,100,Lidköpings Kommun Campus Lidköping,Kommun,,,,,18,18,True,False,2.0,0883,08
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3489,Bygglovshandläggare/Byggnadsinspektör,Samhällsbyggnad Och Byggteknik,Beviljad,Borås,Västra Götaland,400,Bunden,100,Lidköpings Kommun Campus Lidköping,Kommun,,,,,18,18,True,False,2.0,1490,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3489,Bygglovshandläggare/Byggnadsinspektör,Samhällsbyggnad Och Byggteknik,Beviljad,Lidköping,Västra Götaland,400,Bunden,100,Lidköpings Kommun Campus Lidköping,Kommun,,,,,24,24,True,False,2.0,1494,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3489,Bygglovshandläggare/Byggnadsinspektör,Samhällsbyggnad Och Byggteknik,Beviljad,Uddevalla,Västra Götaland,400,Bunden,100,Lidköpings Kommun Campus Lidköping,Kommun,,,,,18,18,True,False,2.0,1485,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4396,Byggnadsingenjör,Samhällsbyggnad Och Byggteknik,Avslag,Stockholm,Stockholm,400,Distans,100,John Ericsson Institutet,Privat,,,,,96,0,False,True,2.0,0180,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3999,Byggnadsingenjör - Digitalt byggande,Samhällsbyggnad Och Byggteknik,Beviljad,Luleå,Norrbotten,415,Bunden,100,Handelsakademin I Göteborg Ab,Privat,,,,,90,90,True,False,2.1,2580,25
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4205,Byggnadsingenjör - Digitalt Byggande,Samhällsbyggnad Och Byggteknik,Beviljad,Malmö,Skåne,400,Bunden,100,Newton Kompetensutveckling Ab,Privat,,,,,96,96,True,False,2.0,1280,12
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4210,Byggnadsingenjör - Digitalt Byggande,Samhällsbyggnad Och Byggteknik,Beviljad,Stockholm,Stockholm,400,Bunden,100,Newton Kompetensutveckling Ab,Privat,,,,,96,96,True,False,2.0,0180,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4204,Byggnadsingenjör - Digitalt Byggande,Samhällsbyggnad Och Byggteknik,Avslag,Göteborg,Västra Götaland,400,Bunden,100,Newton Kompetensutveckling Ab,Privat,,,,,96,0,False,False,2.0,1480,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3139,Byggnadsingenjör - produktion,Samhällsbyggnad Och Byggteknik,Beviljad,Solna,Stockholm,400,Bunden,100,Hermods Ab Stockholm,Privat,,,,,120,90,True,False,2.0,0184,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/2972,Byggnadsingenjör - ROT,Samhällsbyggnad Och Byggteknik,Avslag,Göteborg,Västra Götaland,420,Bunden,100,Hermods Ab Göteborg,Privat,,,,,120,0,False,False,2.1,1480,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3000,Byggnadsingenjör BIM/CAD,Samhällsbyggnad Och Byggteknik,Avslag,Östersund,Jämtland,400,Distans,100,Hermods Ab Östersund,Privat,,,,,120,0,False,True,2.0,2380,23
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3348,Byggnadsingenjör BIM/CAD,Samhällsbyggnad Och Byggteknik,Avslag,Helsingborg,Skåne,400,Bunden,100,Hermods Ab Helsingborg,Privat,,,,,120,0,False,False,2.0,1283,12
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/2918,Byggnadsingenjör BIM/CAD,Samhällsbyggnad Och Byggteknik,Beviljad,Göteborg,Västra Götaland,400,Bunden,100,Hermods Ab Göteborg,Privat,,,,,120,90,True,False,2.0,1480,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4196,Byggnadsingenjör digitalt byggande,Samhällsbyggnad Och Byggteknik,Beviljad,Solna,Stockholm,400,Distans,100,Nackademin Ab,Privat,,,,,75,75,True,True,2.0,0184,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4196,Byggnadsingenjör digitalt byggande,Samhällsbyggnad Och Byggteknik,Beviljad,Karlstad,Värmland,400,Distans,100,Nackademin Ab,Privat,,,,,30,30,True,True,2.0,1780,17
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/2965,Byggnadsingenjör ROT,Samhällsbyggnad Och Byggteknik,Avslag,Kristianstad,Skåne,420,Bunden,100,Hermods Ab Kristianstad,Privat,,,,,120,0,False,False,2.1,1290,12
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3800,Byggproduktionsledare,Samhällsbyggnad Och Byggteknik,Avslag,Gällivare,Norrbotten,380,Bunden,100,"Lapplands Kommunalförbund, Lapplands Lärcentra",Kommun,,,,,60,0,False,False,1.9,2523,25
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4152,Byggproduktionsledare,Samhällsbyggnad Och Byggteknik,Beviljad,Malmö,Skåne,400,Bunden,100,Tekniska Högskolan I Jönköping Ab,Privat,,,,,125,75,True,False,2.0,1280,12
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4153,Byggproduktionsledare ,Samhällsbyggnad Och Byggteknik,Beviljad,Jönköping,Jönköping,400,Bunden,100,Tekniska Högskolan I Jönköping Ab,Privat,,,,,100,75,True,False,2.0,0680,06
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3688,Byggproduktionsledare Nybyggnation ,Samhällsbyggnad Och Byggteknik,Beviljad,Göteborg,Västra Götaland,430,Bunden,100,Kyh Ab Göteborg,Privat,,,,,160,96,True,False,2.2,1480,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3678,Byggproduktionsledare Nyproduktion ,Samhällsbyggnad Och Byggteknik,Avslag,Nacka,Stockholm,430,Bunden,100,Kyh Ab Stockholm,Privat,,,,,175,0,False,False,2.2,0182,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3543,Byggprojektledare,Samhällsbyggnad Och Byggteknik,Avslag,Örebro,Örebro,400,Distans,100,Nercia Utbildning,Privat,,,,,105,0,False,True,2.0,1880,18
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3891,Byggprojektledare ,Samhällsbyggnad Och Byggteknik,Avslag,Sundbyberg,Stockholm,400,Distans,100,Nercia Utbildning,Privat,,,,,105,0,False,True,2.0,0183,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3731,Byggprojektör - Digital byggnation,Samhällsbyggnad Och Byggteknik,Avslag,Malmö,Skåne,425,Bunden,100,Kyh Ab,Privat,,,,,60,0,False,False,2.1,1280,12
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3731,Byggprojektör - Digital byggnation,Samhällsbyggnad Och Byggteknik,Avslag,Nacka,Stockholm,425,Bunden,100,Kyh Ab,Privat,,,,,60,0,False,False,2.1,0182,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3731,Byggprojektör - Digital byggnation,Samhällsbyggnad Och Byggteknik,Avslag,Norrtälje,Stockholm,425,Bunden,100,Kyh Ab,Privat,,,,,55,0,False,False,2.1,0188,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3680,Byggprojektör - Digital byggnation,Samhällsbyggnad Och Byggteknik,Avslag,Göteborg,Västra Götaland,425,Bunden,100,Kyh Ab Göteborg,Privat,,,,,175,0,False,False,2.1,1480,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3718,Byggprojektör - Digital byggnation ,Samhällsbyggnad Och Byggteknik,Avslag,Stockholm,Stockholm,425,Distans,100,Kyh Ab,Privat,,,,,175,0,False,True,2.1,0180,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3379,Byggprojektör BIM,Samhällsbyggnad Och Byggteknik,Avslag,Växjö,Kronoberg,400,Bunden,100,Ec Utbildning Ab Växjö,Privat,,,,,84,0,False,False,2.0,0780,07
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4181,Digital drifttekniker,Samhällsbyggnad Och Byggteknik,Avslag,Helsingborg,Skåne,400,Bunden,100,Jensen Education School Ab,Privat,,,,,45,0,False,False,2.0,1283,12
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4181,Digital drifttekniker,Samhällsbyggnad Och Byggteknik,Avslag,Sundsvall,Västernorrland,400,Bunden,100,Jensen Education School Ab,Privat,,,,,45,0,False,False,2.0,2281,22
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4394,Digital transformationsledare inom samhällsbyggnad,Samhällsbyggnad Och Byggteknik,Beviljad,Malmö,Skåne,320,Distans,100,John Ericsson Institutet,Privat,,,,,105,105,True,True,1.6,1280,12
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/2877,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Karlskrona,Blekinge,400,Distans,100,Hermods Ab Karlskrona,Privat,,,,,128,0,False,True,2.0,1080,10
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3962,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Gotland,Gotland,300,Bunden,100,Folkuniversitetet - Kursverksamheten Vid Stockholms Universitet,Privat,,,,,24,0,False,False,1.5,0980,09
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4155,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Värnamo,Jönköping,300,Distans,100,Tekniska Högskolan I Jönköping Ab,Privat,,,,,45,0,False,True,1.5,0683,06
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4305,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Boden,Norrbotten,370,Bunden,100,Tcc Holding Ab,Privat,,,,,16,0,False,False,1.8,2582,25
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4053,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Piteå,Norrbotten,400,Distans,100,Lernia Utbildning Ab,Privat,,,,,40,0,False,True,2.0,2581,25
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4155,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Nynäshamn,Stockholm,300,Distans,100,Tekniska Högskolan I Jönköping Ab,Privat,,,,,45,0,False,True,1.5,0192,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3486,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Stockholm,Stockholm,400,Distans,100,Lernia Utbildning Ab,Privat,,,,,60,0,False,True,2.0,0180,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3962,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Södertälje,Stockholm,300,Bunden,100,Folkuniversitetet - Kursverksamheten Vid Stockholms Universitet,Privat,,,,,54,0,False,False,1.5,0181,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4305,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Skellefteå,Västerbotten,370,Bunden,100,Tcc Holding Ab,Privat,,,,,20,0,False,False,1.8,2482,24
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4305,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Umeå,Västerbotten,370,Bunden,100,Tcc Holding Ab,Privat,,,,,14,0,False,False,1.8,2480,24
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3067,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Avslag,Örebro,Örebro,400,Bunden,100,Hermods Ab Örebro,Privat,,,,,120,0,False,False,2.0,1880,18
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3971,Drift- och fastighetstekniker,Samhällsbyggnad Och Byggteknik,Beviljad,Linköping,Östergötland,400,Bunden,100,Tuc Sweden Ab - Yrkeshögskola,Privat,,,,,60,60,True,False,2.0,0580,05
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3221,Drift- och fastighetstekniker ,Samhällsbyggnad Och Byggteknik,Avslag,Västerås,Västmanland,300,Distans,100,Yrkesakademin Yh Ab,Privat,,,,,150,0,False,True,1.5,1980,19
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4083,Drift- och fastighetstekniker - Lund,Samhällsbyggnad Och Byggteknik,Avslag,Lund,Skåne,400,Bunden,100,Movant Ab,Privat,,,,,96,0,False,False,2.0,1281,12
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4014,Drift- och fastighetstekniker - Stockholm,Samhällsbyggnad Och Byggteknik,Avslag,Järfälla,Stockholm,400,Bunden,100,Movant Ab,Privat,,,,,96,0,False,False,2.0,0123,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3357,Driftledare miljö och vattenteknik,Samhällsbyggnad Och Byggteknik,Avslag,Kalmar,Kalmar,400,Distans,100,Hermods Ab Kalmar,Privat,,,,,120,0,False,True,2.0,0880,08
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3312,Driftledare miljö och vattenteknik,Samhällsbyggnad Och Byggteknik,Avslag,Göteborg,Västra Götaland,400,Distans,100,Hermods Ab Göteborg,Privat,,,,,120,0,False,True,2.0,1480,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3973,"Drifttekniker - värme, vatten, avlopp",Samhällsbyggnad Och Byggteknik,Avslag,Helsingborg,Skåne,400,Bunden,100,Plushögskolan Ab - Teknikhögskolan,Privat,,,,,57,0,False,False,2.0,1283,12
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3973,"Drifttekniker - värme, vatten, avlopp",Samhällsbyggnad Och Byggteknik,Avslag,Simrishamn,Skåne,400,Bunden,100,Plushögskolan Ab - Teknikhögskolan,Privat,,,,,15,0,False,False,2.0,1291,12
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4387,Drifttekniker energisystem,Samhällsbyggnad Och Byggteknik,Avslag,Malmö,Skåne,250,Bunden,100,Nava Group Ab,Privat,,,,,25,0,False,False,1.2,1280,12
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4387,Drifttekniker energisystem,Samhällsbyggnad Och Byggteknik,Avslag,Stockholm,Stockholm,250,Bunden,100,Nava Group Ab,Privat,,,,,75,0,False,False,1.2,0180,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4387,Drifttekniker energisystem,Samhällsbyggnad Och Byggteknik,Avslag,Västerås,Västmanland,250,Bunden,100,Nava Group Ab,Privat,,,,,25,0,False,False,1.2,1980,19
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4387,Drifttekniker energisystem,Samhällsbyggnad Och Byggteknik,Avslag,Göteborg,Västra Götaland,250,Bunden,100,Nava Group Ab,Privat,,,,,25,0,False,False,1.2,1480,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3328,El- och belysningsdesign,Samhällsbyggnad Och Byggteknik,Avslag,Stockholm,Stockholm,400,Bunden,100,Stiftelsen Stockholms Tekniska Institut,Privat,,,,,90,0,False,False,2.0,0180,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3710,Entreprenadingenjör ,Samhällsbyggnad Och Byggteknik,Beviljad,Göteborg,Västra Götaland,435,Bunden,100,Kyh Ab Göteborg,Privat,,,,,175,105,True,False,2.2,1480,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4107,Entreprenadingenjör - bygg och anläggning,Samhällsbyggnad Och Byggteknik,Beviljad,Hässleholm,Skåne,400,Bunden,100,"Hässleholms Kommun, Yrkeshögskolan Syd",Kommun,,,,,60,60,True,False,2.0,1293,12
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3662,Entreprenadingenjör hållbart inköp,Samhällsbyggnad Och Byggteknik,Avslag,Stockholm,Stockholm,415,Distans,100,Kyh Ab,Privat,,,,,175,0,False,True,2.1,0180,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4292,"Entreprenadupphandlare, bygg och mark",Samhällsbyggnad Och Byggteknik,Avslag,Stockholm,Stockholm,400,Bunden,100,Medborgarskolan I Stockholm - Påhlmans Handelsinstitut,Privat,,,,,60,0,False,False,2.0,0180,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4292,"Entreprenadupphandlare, bygg och mark",Samhällsbyggnad Och Byggteknik,Avslag,Eskilstuna,Södermanland,400,Bunden,100,Medborgarskolan I Stockholm - Påhlmans Handelsinstitut,Privat,,,,,45,0,False,False,2.0,0484,04
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3424,Facility Management,Samhällsbyggnad Och Byggteknik,Beviljad,Göteborg,Västra Götaland,400,Bunden,100,Plushögskolan Ab - Affärshögskolan,Privat,,,,,96,96,True,False,2.0,1480,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3352,Fastighetsförvaltare,Samhällsbyggnad Och Byggteknik,Beviljad,Botkyrka,Stockholm,500,Bunden,100,"Botkyrka Kommun, Xenter Botkyrka",Kommun,,,,,175,70,True,False,2.5,0127,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4189,Fastighetsförvaltare,Samhällsbyggnad Och Byggteknik,Avslag,Stockholm,Stockholm,500,Bunden,100,John Ericsson Institutet,Privat,,,,,105,0,False,False,2.5,0180,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4218,Fastighetsförvaltare,Samhällsbyggnad Och Byggteknik,Avslag,Stockholm,Stockholm,500,Distans,100,John Ericsson Institutet,Privat,,,,,105,0,False,True,2.5,0180,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4217,Fastighetsförvaltare,Samhällsbyggnad Och Byggteknik,Avslag,Skellefteå,Västerbotten,500,Distans,100,Newton Kompetensutveckling Ab,Privat,,,,,105,0,False,True,2.5,2482,24
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3250,Fastighetsförvaltare,Samhällsbyggnad Och Byggteknik,Avslag,Göteborg,Västra Götaland,500,Bunden,100,Fastighetsakademin Sverige Ab,Privat,,,,,140,0,False,False,2.5,1480,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/4219,Fastighetsförvaltare,Samhällsbyggnad Och Byggteknik,Beviljad,Göteborg,Västra Götaland,500,Bunden,100,Newton Kompetensutveckling Ab,Privat,,,,,140,105,True,False,2.5,1480,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3347,Fastighetsförvaltare,Samhällsbyggnad Och Byggteknik,Beviljad,Linköping,Östergötland,500,Distans,100,Tuc Sweden Ab - Yrkeshögskola,Privat,,,,,105,105,True,True,2.5,0580,05
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3305,Fastighetsförvaltare  - social hållbarhet,Samhällsbyggnad Och Byggteknik,Avslag,Mölndal,Västra Götaland,500,Distans,100,Luco Kb,Privat,,,,,175,0,False,True,2.5,1481,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3677,Fastighetsförvaltare - digital förvaltning ,Samhällsbyggnad Och Byggteknik,Avslag,Malmö,Skåne,500,Bunden,100,Kyh Ab,Privat,,,,,27,0,False,False,2.5,1280,12
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3677,Fastighetsförvaltare - digital förvaltning ,Samhällsbyggnad Och Byggteknik,Avslag,Nacka,Stockholm,500,Bunden,100,Kyh Ab,Privat,,,,,27,0,False,False,2.5,0182,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3726,Fastighetsförvaltare - digital förvaltning ,Samhällsbyggnad Och Byggteknik,Avslag,Stockholm,Stockholm,500,Distans,100,Kyh Ab,Privat,,,,,105,0,False,True,2.5,0180,01
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3677,Fastighetsförvaltare - digital förvaltning ,Samhällsbyggnad Och Byggteknik,Avslag,Katrineholm,Södermanland,500,Bunden,100,Kyh Ab,Privat,,,,,24,0,False,False,2.5,0483,04
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3677,Fastighetsförvaltare - digital förvaltning ,Samhällsbyggnad Och Byggteknik,Avslag,Göteborg,Västra Götaland,500,Bunden,100,Kyh Ab,Privat,,,,,27,0,False,False,2.5,1480,14
2021,resultat-ansokningsomgang-2021.xlsx,"Tabell 3, 4",MYH 2021/3251,Fastighetsingenjör,Samhällsbyggnad Och Byggteknik,Avslag,Göteborg,Västra Götaland,400,Bunden,100,Fastighetsakademin Sverige Ab,Privat,,,,,140,0,False,False,2.0,1480,14
